Date,Energy Balance [GWh],Energy Source
2021-02-05 15:00:00,0.65,Geothermal
2021-02-05 15:00:00,6.80,Hydro
2021-02-05 15:00:00,2.82,Photovoltaic
2021-02-05 15:00:00,22.26,Thermal
2021-02-05 15:00:00,1.53,Wind
2021-02-05 16:00:00,0.65,Geothermal
2021-02-05 16:00:00,7.81,Hydro
2021-02-05 16:00:00,1.00,Photovoltaic
2021-02-05 16:00:00,22.87,Thermal
2021-02-05 16:00:00,1.57,Wind
2021-02-05 17:00:00,0.65,Geothermal
2021-02-05 17:00:00,8.98,Hydro
2021-02-05 17:00:00,0.04,Photovoltaic
2021-02-05 17:00:00,22.87,Thermal
2021-02-05 17:00:00,1.80,Wind
2021-02-05 18:00:00,0.65,Geothermal
2021-02-05 18:00:00,9.16,Hydro
2021-02-05 18:00:00,0.00,Photovoltaic
2021-02-05 18:00:00,22.71,Thermal
2021-02-05 18:00:00,1.81,Wind
2021-02-05 19:00:00,0.65,Geothermal
2021-02-05 19:00:00,8.24,Hydro
2021-02-05 19:00:00,0.00,Photovoltaic
2021-02-05 19:00:00,22.76,Thermal
2021-02-05 19:00:00,1.93,Wind
2021-02-05 20:00:00,0.65,Geothermal
2021-02-05 20:00:00,6.53,Hydro
2021-02-05 20:00:00,0.00,Photovoltaic
2021-02-05 20:00:00,21.72,Thermal
2021-02-05 20:00:00,1.97,Wind
2021-02-05 21:00:00,0.65,Geothermal
2021-02-05 21:00:00,5.31,Hydro
2021-02-05 21:00:00,0.00,Photovoltaic
2021-02-05 21:00:00,20.08,Thermal
2021-02-05 21:00:00,2.07,Wind
2021-02-05 22:00:00,0.65,Geothermal
2021-02-05 22:00:00,4.01,Hydro
2021-02-05 22:00:00,0.00,Photovoltaic
2021-02-05 22:00:00,17.47,Thermal
2021-02-05 22:00:00,2.20,Wind
2021-02-05 23:00:00,0.65,Geothermal
2021-02-05 23:00:00,3.78,Hydro
2021-02-05 23:00:00,0.00,Photovoltaic
2021-02-05 23:00:00,15.61,Thermal
2021-02-05 23:00:00,2.34,Wind
2021-02-06 00:00:00,0.65,Geothermal
2021-02-06 00:00:00,3.65,Hydro
2021-02-06 00:00:00,0.00,Photovoltaic
2021-02-06 00:00:00,12.77,Thermal
2021-02-06 00:00:00,2.47,Wind
2021-02-06 01:00:00,0.65,Geothermal
2021-02-06 01:00:00,3.36,Hydro
2021-02-06 01:00:00,0.00,Photovoltaic
2021-02-06 01:00:00,11.18,Thermal
2021-02-06 01:00:00,2.57,Wind
2021-02-06 02:00:00,0.65,Geothermal
2021-02-06 02:00:00,2.86,Hydro
2021-02-06 02:00:00,0.00,Photovoltaic
2021-02-06 02:00:00,10.97,Thermal
2021-02-06 02:00:00,2.56,Wind
