name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Bologna,30/04/2021 23:00:00 PM,,nord,40,scattered clouds,1009,64,288.88,0.0,0.0,216,3.04
Valle d'Aosta,30/04/2021 23:00:00 PM,,nord,93,overcast clouds,1007,83,279.81,0.0,0.0,76,0.93
Bari,30/04/2021 23:00:00 PM,,sud,37,scattered clouds,1010,58,293.13,0.0,0.0,171,4.15
Milan,30/04/2021 23:00:00 PM,,nord,63,light rain,1009,81,289.05,0.15,0.0,249,1.52
Trieste,30/04/2021 23:00:00 PM,,nord,64,light rain,1011,91,288.71,0.24,0.0,89,1.97
Catanzaro,30/04/2021 23:00:00 PM,,calabria,96,overcast clouds,1011,55,293.53,0.0,0.0,48,0.35
Sardinia,30/04/2021 23:00:00 PM,,sardegna,100,overcast clouds,1009,84,289.34,0.0,0.0,84,1.03
Venice,30/04/2021 23:00:00 PM,,nord,38,scattered clouds,1010,81,289.53,0.31,0.0,54,2.95
Florence,30/04/2021 23:00:00 PM,,centro_nord,64,broken clouds,1010,92,289.31,0.0,0.0,72,0.42
Trento,30/04/2021 23:00:00 PM,,nord,93,overcast clouds,1012,92,281.75,0.12,0.0,173,0.84
Rome,30/04/2021 23:00:00 PM,,centro_sud,37,scattered clouds,1010,68,291.17,0.0,0.0,43,0.46
Potenza,30/04/2021 23:00:00 PM,,sud,99,overcast clouds,1011,53,290.3,0.0,0.0,179,2.58
L'Aquila,30/04/2021 23:00:00 PM,,centro_sud,100,overcast clouds,1015,85,288.0,0.0,0.0,214,0.85
Naples,30/04/2021 23:00:00 PM,,sud,33,scattered clouds,1010,56,292.83,0.0,0.0,294,1.3
Provincia di Perugia,30/04/2021 23:00:00 PM,,centro_nord,49,scattered clouds,1010,70,291.31,0.0,0.0,51,0.71
Province of Palermo,30/04/2021 23:00:00 PM,,sicilia,100,overcast clouds,989,51,293.59,0.0,0.0,165,3.08
