name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Naples,27/04/2021 10:11:44 AM,27/04/2021 08:15 AM,sud,40,scattered clouds,1007,52,18.33,0,0,190,3.09
Bari,27/04/2021 10:15:04 AM,27/04/2021 08:15 AM,sud,0,clear sky,1007,68,17.53,0,0,200,4.63
Potenza,27/04/2021 10:15:05 AM,27/04/2021 08:15 AM,sud,73,broken clouds,1006,51,16.24,0,0,218,2.15
Province of Palermo,27/04/2021 10:15:05 AM,27/04/2021 08:15 AM,sicilia,100,overcast clouds,970,60,20.0,0,0,187,1.67
Sardinia,27/04/2021 10:15:05 AM,27/04/2021 08:15 AM,sardegna,76,broken clouds,1006,81,17.78,0,0,278,2.68
Catanzaro,27/04/2021 10:15:06 AM,27/04/2021 08:15 AM,calabria,100,overcast clouds,1008,72,15.75,0,0,90,9.77
Valle d'Aosta,27/04/2021 10:30:05 AM,27/04/2021 08:30 AM,nord,100,overcast clouds,1002,82,6.41,0,0,113,0.89
Provincia di Genova,27/04/2021 10:30:06 AM,27/04/2021 08:30 AM,nord,100,overcast clouds,1005,86,12.65,0,0,360,2.13
Province of Turin,27/04/2021 10:30:06 AM,27/04/2021 08:30 AM,nord,75,broken clouds,1009,100,9.88,0,0,131,1.13
Milan,27/04/2021 10:26:35 AM,27/04/2021 08:30 AM,nord,75,broken clouds,1009,87,11.57,0,0,100,2.57
Trento,27/04/2021 10:30:06 AM,27/04/2021 08:30 AM,nord,90,fog,1008,100,6.97,0,0,159,1.2
Venice,27/04/2021 10:30:07 AM,27/04/2021 08:30 AM,nord,75,broken clouds,1009,76,11.25,0,0,40,3.09
Bologna,27/04/2021 10:30:07 AM,27/04/2021 08:30 AM,nord,75,light rain,1009,100,10.68,{'1h': 1},0,50,2.06
Trieste,27/04/2021 10:30:07 AM,27/04/2021 08:30 AM,nord,40,scattered clouds,1009,76,12.2,0,0,40,3.6
Provincia di Perugia,27/04/2021 10:30:08 AM,27/04/2021 08:30 AM,centro_nord,90,overcast clouds,1006,77,13.75,0,0,360,2.57
Florence,27/04/2021 10:30:08 AM,27/04/2021 08:30 AM,centro_nord,75,broken clouds,1006,72,15.18,0,0,250,2.06
Provincia di Ancona,27/04/2021 10:30:08 AM,27/04/2021 08:30 AM,centro_nord,75,broken clouds,1008,82,12.48,0,0,30,3.6
L'Aquila,27/04/2021 10:30:08 AM,27/04/2021 08:30 AM,centro_sud,36,scattered clouds,1008,48,16.2,0,0,207,0.45
Rome,27/04/2021 10:26:01 AM,27/04/2021 08:30 AM,centro_sud,75,broken clouds,1006,72,17.82,0,0,170,4.63
L'Aquila,27/04/2021 10:30:08 AM,27/04/2021 08:30 AM,centro_sud,36,scattered clouds,1008,48,16.2,0,0,207,0.45
Rome,27/04/2021 10:26:01 AM,27/04/2021 08:30 AM,centro_sud,75,broken clouds,1006,72,17.82,0,0,170,4.63
Provincia di Campobasso,27/04/2021 10:30:09 AM,27/04/2021 08:30 AM,centro_sud,1,clear sky,1003,75,14.47,0,0,202,4.47
Naples,27/04/2021 10:30:09 AM,27/04/2021 08:30 AM,sud,40,scattered clouds,1007,52,18.38,0,0,190,3.09
Bari,27/04/2021 10:30:10 AM,27/04/2021 08:30 AM,sud,0,clear sky,1007,68,17.6,0,0,200,4.63
Potenza,27/04/2021 10:30:10 AM,27/04/2021 08:30 AM,sud,78,broken clouds,1007,48,17.99,0,0,293,1.79
Province of Palermo,27/04/2021 10:30:10 AM,27/04/2021 08:30 AM,sicilia,100,overcast clouds,1007,48,20.74,0,0,328,3.13
Sardinia,27/04/2021 10:30:10 AM,27/04/2021 08:30 AM,sardegna,82,broken clouds,1006,82,18.33,0,0,267,4.02
Catanzaro,27/04/2021 10:30:11 AM,27/04/2021 08:30 AM,calabria,94,overcast clouds,1008,72,15.44,0,0,90,9.77
Valle d'Aosta,27/04/2021 10:45:10 AM,27/04/2021 08:45 AM,nord,100,overcast clouds,1002,81,6.51,0,0,113,1.34
Provincia di Genova,27/04/2021 10:43:14 AM,27/04/2021 08:45 AM,nord,100,overcast clouds,1005,85,12.6,0,0,225,0.45
Province of Turin,27/04/2021 10:45:11 AM,27/04/2021 08:45 AM,nord,75,broken clouds,1009,100,10.0,0,0,131,1.13
Milan,27/04/2021 10:45:03 AM,27/04/2021 08:45 AM,nord,75,broken clouds,1009,82,12.17,0,0,100,2.57
Trento,27/04/2021 10:45:11 AM,27/04/2021 08:45 AM,nord,90,fog,1008,100,6.97,0,0,159,1.2
Venice,27/04/2021 10:45:11 AM,27/04/2021 08:45 AM,nord,75,broken clouds,1009,71,11.97,0,0,40,3.09
Bologna,27/04/2021 10:45:12 AM,27/04/2021 08:45 AM,nord,75,light rain,1009,100,11.08,{'1h': 0.65},0,60,2.57
Trieste,27/04/2021 10:45:12 AM,27/04/2021 08:45 AM,nord,40,scattered clouds,1009,76,12.2,0,0,40,3.6
Provincia di Perugia,27/04/2021 10:45:03 AM,27/04/2021 08:45 AM,centro_nord,90,overcast clouds,1006,77,14.11,0,0,360,3.6
Florence,27/04/2021 10:44:01 AM,27/04/2021 08:45 AM,centro_nord,75,broken clouds,1006,67,15.5,0,0,170,1.54
Provincia di Ancona,27/04/2021 10:45:12 AM,27/04/2021 08:45 AM,centro_nord,75,broken clouds,1008,82,12.58,0,0,20,3.09
L'Aquila,27/04/2021 10:45:13 AM,27/04/2021 08:45 AM,centro_sud,36,scattered clouds,1008,45,16.9,0,0,171,1.79
Rome,27/04/2021 10:40:44 AM,27/04/2021 08:45 AM,centro_sud,40,scattered clouds,1006,68,18.1,0,0,170,6.17
L'Aquila,27/04/2021 10:45:13 AM,27/04/2021 08:45 AM,centro_sud,36,scattered clouds,1008,45,16.9,0,0,171,1.79
Rome,27/04/2021 10:40:44 AM,27/04/2021 08:45 AM,centro_sud,40,scattered clouds,1006,68,18.1,0,0,170,6.17
Provincia di Campobasso,27/04/2021 10:45:13 AM,27/04/2021 08:45 AM,centro_sud,1,clear sky,1003,76,14.61,0,0,270,4.02
Naples,27/04/2021 10:45:14 AM,27/04/2021 08:45 AM,sud,40,scattered clouds,1007,52,18.99,0,0,190,3.6
Bari,27/04/2021 10:42:51 AM,27/04/2021 08:45 AM,sud,0,clear sky,1007,68,17.82,0,0,170,4.12
Potenza,27/04/2021 10:45:14 AM,27/04/2021 08:45 AM,sud,78,broken clouds,1007,52,20.56,0,0,270,2.68
Province of Palermo,27/04/2021 10:45:14 AM,27/04/2021 08:45 AM,sicilia,100,overcast clouds,1007,46,21.1,0,0,312,2.68
Sardinia,27/04/2021 10:45:15 AM,27/04/2021 08:45 AM,sardegna,82,broken clouds,1006,80,18.33,0,0,289,3.58
Catanzaro,27/04/2021 10:45:15 AM,27/04/2021 08:45 AM,calabria,94,overcast clouds,1008,68,17.03,0,0,80,9.26
Valle d'Aosta,27/04/2021 11:15:00 AM,27/04/2021 09:15 AM,nord,100,overcast clouds,1008,71,8.57,0,0,100,3.09
Provincia di Genova,27/04/2021 11:15:00 AM,27/04/2021 09:15 AM,nord,100,overcast clouds,1006,85,12.52,0,0,360,2.13
Province of Turin,27/04/2021 11:15:00 AM,27/04/2021 09:15 AM,nord,75,broken clouds,1009,100,10.24,0,0,131,1.13
Milan,27/04/2021 11:15:01 AM,27/04/2021 09:15 AM,nord,75,broken clouds,1009,82,12.32,0,0,80,3.09
Trento,27/04/2021 11:15:01 AM,27/04/2021 09:15 AM,nord,90,fog,1008,100,7.29,0,0,159,1.2
Venice,27/04/2021 11:15:01 AM,27/04/2021 09:15 AM,nord,75,broken clouds,1010,71,11.98,0,0,40,3.09
Bologna,27/04/2021 11:15:02 AM,27/04/2021 09:15 AM,nord,75,drizzle,1009,94,11.36,0,0,50,2.57
Trieste,27/04/2021 11:15:02 AM,27/04/2021 09:15 AM,nord,40,scattered clouds,1009,76,12.58,0,0,40,3.6
Provincia di Perugia,27/04/2021 11:15:02 AM,27/04/2021 09:15 AM,centro_nord,75,broken clouds,1006,72,14.84,0,0,10,4.12
Florence,27/04/2021 11:15:02 AM,27/04/2021 09:15 AM,centro_nord,75,broken clouds,1006,63,15.95,0,0,280,2.57
Provincia di Ancona,27/04/2021 11:15:03 AM,27/04/2021 09:15 AM,centro_nord,75,broken clouds,1008,82,12.49,0,0,30,2.57
L'Aquila,27/04/2021 11:15:03 AM,27/04/2021 09:15 AM,centro_sud,36,scattered clouds,1007,45,17.27,0,0,163,0.45
Rome,27/04/2021 11:15:03 AM,27/04/2021 09:15 AM,centro_sud,40,scattered clouds,1006,68,18.28,0,0,150,5.66
L'Aquila,27/04/2021 11:15:03 AM,27/04/2021 09:15 AM,centro_sud,36,scattered clouds,1007,45,17.27,0,0,163,0.45
Rome,27/04/2021 11:15:03 AM,27/04/2021 09:15 AM,centro_sud,40,scattered clouds,1006,68,18.28,0,0,150,5.66
Provincia di Campobasso,27/04/2021 11:15:04 AM,27/04/2021 09:15 AM,centro_sud,1,clear sky,1003,75,15.17,0,0,237,3.58
Naples,27/04/2021 11:11:05 AM,27/04/2021 09:15 AM,sud,40,scattered clouds,1007,59,18.92,0,0,190,3.6
Bari,27/04/2021 11:13:16 AM,27/04/2021 09:15 AM,sud,0,clear sky,1007,63,17.98,0,0,170,4.12
Potenza,27/04/2021 11:15:04 AM,27/04/2021 09:15 AM,sud,78,broken clouds,1007,48,20.56,0,0,270,1.34
Province of Palermo,27/04/2021 11:02:02 AM,27/04/2021 09:15 AM,sicilia,100,overcast clouds,970,59,21.12,0,0,151,0.45
Sardinia,27/04/2021 11:15:05 AM,27/04/2021 09:15 AM,sardegna,82,broken clouds,1006,78,18.89,0,0,288,3.13
Catanzaro,27/04/2021 11:15:05 AM,27/04/2021 09:15 AM,calabria,94,overcast clouds,1008,68,17.07,0,0,90,9.77
Valle d'Aosta,27/04/2021 11:30:05 AM,27/04/2021 09:30 AM,nord,100,overcast clouds,1008,71,8.64,0,0,100,3.09
Provincia di Genova,27/04/2021 11:30:05 AM,27/04/2021 09:30 AM,nord,100,overcast clouds,1006,86,12.43,0,0,0,2.07
Province of Turin,27/04/2021 11:30:05 AM,27/04/2021 09:30 AM,nord,75,broken clouds,1009,93,10.69,0,0,40,1.54
Milan,27/04/2021 11:30:06 AM,27/04/2021 09:30 AM,nord,75,broken clouds,1009,82,12.39,0,0,80,3.09
Trento,27/04/2021 11:30:06 AM,27/04/2021 09:30 AM,nord,90,fog,1008,93,7.72,0,0,157,1.09
Venice,27/04/2021 11:30:06 AM,27/04/2021 09:30 AM,nord,75,broken clouds,1010,71,12.32,0,0,40,3.09
Bologna,27/04/2021 11:30:07 AM,27/04/2021 09:30 AM,nord,75,drizzle,1009,94,11.56,{'1h': 0.1},0,50,2.57
Trieste,27/04/2021 11:30:07 AM,27/04/2021 09:30 AM,nord,40,scattered clouds,1009,76,12.92,0,0,40,5.14
Provincia di Perugia,27/04/2021 11:30:07 AM,27/04/2021 09:30 AM,centro_nord,75,broken clouds,1006,72,14.71,0,0,10,4.12
Florence,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_nord,75,broken clouds,1006,63,16.04,0,0,280,2.57
Provincia di Ancona,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_nord,75,broken clouds,1008,82,13.08,0,0,30,2.57
L'Aquila,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_sud,28,scattered clouds,1007,48,17.45,0,0,132,3.13
Rome,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_sud,75,broken clouds,1006,68,18.36,0,0,0,1.03
L'Aquila,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_sud,28,scattered clouds,1007,48,17.45,0,0,132,3.13
Rome,27/04/2021 11:30:08 AM,27/04/2021 09:30 AM,centro_sud,75,broken clouds,1006,68,18.36,0,0,0,1.03
Provincia di Campobasso,27/04/2021 11:30:09 AM,27/04/2021 09:30 AM,centro_sud,2,clear sky,1003,74,15.54,0,0,195,4.02
Naples,27/04/2021 11:30:09 AM,27/04/2021 09:30 AM,sud,40,scattered clouds,1007,59,19.14,0,0,190,3.6
Bari,27/04/2021 11:30:10 AM,27/04/2021 09:30 AM,sud,0,clear sky,1007,63,18.37,0,0,170,4.12
Potenza,27/04/2021 11:25:56 AM,27/04/2021 09:30 AM,sud,78,broken clouds,1007,48,18.7,0,0,248,1.34
Province of Palermo,27/04/2021 11:30:10 AM,27/04/2021 09:30 AM,sicilia,100,overcast clouds,1008,48,21.11,0,0,330,4.02
Sardinia,27/04/2021 11:30:10 AM,27/04/2021 09:30 AM,sardegna,20,few clouds,1004,64,21.0,0,0,70,1.54
Catanzaro,27/04/2021 11:30:11 AM,27/04/2021 09:30 AM,calabria,96,overcast clouds,1008,68,17.51,0,0,90,9.77
Valle d'Aosta,27/04/2021 11:45:11 AM,27/04/2021 09:45 AM,nord,100,overcast clouds,1001,74,7.98,0,0,113,0.89
Provincia di Genova,27/04/2021 11:45:11 AM,27/04/2021 09:45 AM,nord,100,overcast clouds,1006,84,12.61,0,0,225,0.45
Province of Turin,27/04/2021 11:45:11 AM,27/04/2021 09:45 AM,nord,75,broken clouds,1009,93,10.92,0,0,40,1.54
Milan,27/04/2021 11:44:50 AM,27/04/2021 09:45 AM,nord,75,broken clouds,1009,82,12.49,0,0,120,3.09
Trento,27/04/2021 11:45:12 AM,27/04/2021 09:45 AM,nord,90,fog,1008,93,6.45,0,0,157,1.09
Venice,27/04/2021 11:42:59 AM,27/04/2021 09:45 AM,nord,75,broken clouds,1010,67,12.88,0,0,40,3.6
Bologna,27/04/2021 11:45:12 AM,27/04/2021 09:45 AM,nord,75,light rain,1009,94,11.76,{'1h': 0.18},0,60,2.57
Trieste,27/04/2021 11:45:12 AM,27/04/2021 09:45 AM,nord,40,scattered clouds,1009,76,12.8,0,0,40,5.14
Provincia di Perugia,27/04/2021 11:45:13 AM,27/04/2021 09:45 AM,centro_nord,75,broken clouds,1006,72,14.76,0,0,340,4.12
Florence,27/04/2021 11:42:25 AM,27/04/2021 09:45 AM,centro_nord,75,broken clouds,1006,63,16.04,0,0,0,0.51
Provincia di Ancona,27/04/2021 11:45:13 AM,27/04/2021 09:45 AM,centro_nord,75,broken clouds,1008,82,13.08,0,0,20,3.09
L'Aquila,27/04/2021 11:45:13 AM,27/04/2021 09:45 AM,centro_sud,28,scattered clouds,1007,49,17.69,0,0,114,4.47
Rome,27/04/2021 11:44:45 AM,27/04/2021 09:45 AM,centro_sud,75,broken clouds,1006,68,18.81,0,0,0,1.03
L'Aquila,27/04/2021 11:45:13 AM,27/04/2021 09:45 AM,centro_sud,28,scattered clouds,1007,49,17.69,0,0,114,4.47
Rome,27/04/2021 11:44:45 AM,27/04/2021 09:45 AM,centro_sud,75,broken clouds,1006,68,18.81,0,0,0,1.03
Provincia di Campobasso,27/04/2021 11:45:14 AM,27/04/2021 09:45 AM,centro_sud,2,clear sky,1004,74,16.1,0,0,237,4.92
Naples,27/04/2021 11:45:14 AM,27/04/2021 09:45 AM,sud,40,scattered clouds,1007,56,18.86,0,0,200,3.09
Bari,27/04/2021 11:42:03 AM,27/04/2021 09:45 AM,sud,0,clear sky,1007,63,18.5,0,0,170,4.12
Potenza,27/04/2021 11:45:14 AM,27/04/2021 09:45 AM,sud,74,broken clouds,1010,35,20.56,0,0,245,4.47
Province of Palermo,27/04/2021 11:43:24 AM,27/04/2021 09:45 AM,sicilia,100,overcast clouds,970,61,20.93,0,0,155,0.89
Sardinia,27/04/2021 11:45:15 AM,27/04/2021 09:45 AM,sardegna,87,overcast clouds,1006,75,18.89,0,0,283,5.36
Catanzaro,27/04/2021 11:45:15 AM,27/04/2021 09:45 AM,calabria,96,overcast clouds,1008,72,17.52,0,0,80,8.75
Valle d'Aosta,27/04/2021 12:15:00 PM,27/04/2021 10:15 AM,nord,100,overcast clouds,1008,58,9.76,0,0,110,3.09
Provincia di Genova,27/04/2021 12:15:00 PM,27/04/2021 10:15 AM,nord,100,overcast clouds,1005,82,12.83,0,0,0,2.07
Province of Turin,27/04/2021 12:15:00 PM,27/04/2021 10:15 AM,nord,75,broken clouds,1009,87,11.15,0,0,60,2.06
Milan,27/04/2021 12:10:48 PM,27/04/2021 10:15 AM,nord,75,broken clouds,1009,76,13.03,0,0,130,3.09
Trento,27/04/2021 12:15:01 PM,27/04/2021 10:15 AM,nord,90,fog,1008,87,4.42,0,0,157,1.09
Venice,27/04/2021 12:15:01 PM,27/04/2021 10:15 AM,nord,75,broken clouds,1010,62,13.04,0,0,40,3.6
Bologna,27/04/2021 12:15:01 PM,27/04/2021 10:15 AM,nord,75,light intensity drizzle,1009,94,11.76,0,0,50,3.09
Trieste,27/04/2021 12:15:02 PM,27/04/2021 10:15 AM,nord,40,scattered clouds,1009,71,13.29,0,0,30,5.66
Provincia di Perugia,27/04/2021 12:15:02 PM,27/04/2021 10:15 AM,centro_nord,90,overcast clouds,1006,72,14.89,0,0,360,4.63
Florence,27/04/2021 12:15:02 PM,27/04/2021 10:15 AM,centro_nord,40,scattered clouds,1007,67,13.19,0,0,10,2.57
Provincia di Ancona,27/04/2021 12:15:03 PM,27/04/2021 10:15 AM,centro_nord,75,broken clouds,1009,82,13.08,0,0,350,3.09
L'Aquila,27/04/2021 12:15:03 PM,27/04/2021 10:15 AM,centro_sud,28,scattered clouds,1007,46,18.07,0,0,134,3.58
Rome,27/04/2021 12:15:03 PM,27/04/2021 10:15 AM,centro_sud,75,broken clouds,1006,68,19.51,0,0,0,1.03
L'Aquila,27/04/2021 12:15:03 PM,27/04/2021 10:15 AM,centro_sud,28,scattered clouds,1007,46,18.07,0,0,134,3.58
Rome,27/04/2021 12:15:03 PM,27/04/2021 10:15 AM,centro_sud,75,broken clouds,1006,68,19.51,0,0,0,1.03
Provincia di Campobasso,27/04/2021 12:14:28 PM,27/04/2021 10:15 AM,centro_sud,2,clear sky,1003,74,16.49,0,0,196,4.92
Naples,27/04/2021 12:14:32 PM,27/04/2021 10:15 AM,sud,40,scattered clouds,1007,56,18.86,0,0,200,3.09
Bari,27/04/2021 12:15:04 PM,27/04/2021 10:15 AM,sud,0,clear sky,1007,64,19.05,0,0,160,3.6
Potenza,27/04/2021 12:15:04 PM,27/04/2021 10:15 AM,sud,74,broken clouds,1010,38,20.56,0,0,270,3.13
Province of Palermo,27/04/2021 12:13:19 PM,27/04/2021 10:15 AM,sicilia,100,overcast clouds,970,61,20.77,0,0,288,0.98
Sardinia,27/04/2021 12:15:04 PM,27/04/2021 10:15 AM,sardegna,87,overcast clouds,1006,71,19.44,0,0,278,6.26
Catanzaro,27/04/2021 12:14:11 PM,27/04/2021 10:15 AM,calabria,96,overcast clouds,1007,68,18.07,0,0,90,8.23
Valle d'Aosta,27/04/2021 12:30:05 PM,27/04/2021 10:30 AM,nord,100,overcast clouds,1008,58,9.58,0,0,110,3.09
Provincia di Genova,27/04/2021 12:30:06 PM,27/04/2021 10:30 AM,nord,100,overcast clouds,1007,81,13.23,0,0,66,1.34
Province of Turin,27/04/2021 12:30:06 PM,27/04/2021 10:30 AM,nord,75,broken clouds,1009,87,11.04,0,0,60,2.06
Milan,27/04/2021 12:30:06 PM,27/04/2021 10:30 AM,nord,75,broken clouds,1009,76,13.2,0,0,130,3.09
Trento,27/04/2021 12:28:08 PM,27/04/2021 10:30 AM,nord,90,fog,1008,87,3.95,0,0,157,1.09
Venice,27/04/2021 12:30:07 PM,27/04/2021 10:30 AM,nord,75,broken clouds,1010,62,13.3,0,0,40,3.6
Bologna,27/04/2021 12:30:07 PM,27/04/2021 10:30 AM,nord,75,light intensity drizzle,1009,94,11.76,0,0,50,3.09
Trieste,27/04/2021 12:30:07 PM,27/04/2021 10:30 AM,nord,40,scattered clouds,1009,71,13.45,0,0,30,5.66
Provincia di Perugia,27/04/2021 12:30:08 PM,27/04/2021 10:30 AM,centro_nord,90,overcast clouds,1006,72,15.01,0,0,360,4.63
Florence,27/04/2021 12:27:48 PM,27/04/2021 10:30 AM,centro_nord,40,scattered clouds,1007,67,13.35,0,0,10,2.57
Provincia di Ancona,27/04/2021 12:30:08 PM,27/04/2021 10:30 AM,centro_nord,75,broken clouds,1009,82,13.08,0,0,350,3.09
L'Aquila,27/04/2021 12:30:09 PM,27/04/2021 10:30 AM,centro_sud,38,scattered clouds,1007,48,18.38,0,0,138,2.68
Rome,27/04/2021 12:28:52 PM,27/04/2021 10:30 AM,centro_sud,75,broken clouds,1006,68,19.37,0,0,0,1.03
L'Aquila,27/04/2021 12:30:09 PM,27/04/2021 10:30 AM,centro_sud,38,scattered clouds,1007,48,18.38,0,0,138,2.68
Rome,27/04/2021 12:28:52 PM,27/04/2021 10:30 AM,centro_sud,75,broken clouds,1006,68,19.37,0,0,0,1.03
Provincia di Campobasso,27/04/2021 12:30:09 PM,27/04/2021 10:30 AM,centro_sud,6,clear sky,1003,73,17.19,0,0,200,4.47
Naples,27/04/2021 12:30:03 PM,27/04/2021 10:30 AM,sud,40,scattered clouds,1007,56,19.29,0,0,200,3.09
Bari,27/04/2021 12:30:10 PM,27/04/2021 10:30 AM,sud,0,clear sky,1007,64,19.45,0,0,160,3.6
Potenza,27/04/2021 12:30:10 PM,27/04/2021 10:30 AM,sud,66,broken clouds,1007,45,22.22,0,0,248,2.68
Province of Palermo,27/04/2021 12:30:10 PM,27/04/2021 10:30 AM,sicilia,99,overcast clouds,1008,60,21.1,0,0,332,6.71
Sardinia,27/04/2021 12:30:11 PM,27/04/2021 10:30 AM,sardegna,20,few clouds,1004,77,20.0,0,0,90,3.6
Catanzaro,27/04/2021 12:30:11 PM,27/04/2021 10:30 AM,calabria,97,overcast clouds,1007,68,18.51,0,0,90,8.23
Valle d'Aosta,27/04/2021 12:45:12 PM,27/04/2021 10:45 AM,nord,90,overcast clouds,1008,58,10.43,0,0,100,3.6
Provincia di Genova,27/04/2021 12:45:12 PM,27/04/2021 10:45 AM,nord,100,overcast clouds,1007,80,13.52,0,0,55,2.24
Province of Turin,27/04/2021 12:45:12 PM,27/04/2021 10:45 AM,nord,75,broken clouds,1009,87,11.05,0,0,60,2.06
Milan,27/04/2021 12:43:08 PM,27/04/2021 10:45 AM,nord,75,broken clouds,1009,72,13.29,0,0,140,3.6
Trento,27/04/2021 12:45:13 PM,27/04/2021 10:45 AM,nord,90,fog,1008,87,4.83,0,0,158,1.04
Venice,27/04/2021 12:42:37 PM,27/04/2021 10:45 AM,nord,75,broken clouds,1010,67,13.3,0,0,60,2.57
Bologna,27/04/2021 12:45:13 PM,27/04/2021 10:45 AM,nord,75,broken clouds,1009,94,11.96,0,0,60,3.09
Trieste,27/04/2021 12:45:13 PM,27/04/2021 10:45 AM,nord,40,scattered clouds,1009,71,13.64,0,0,30,5.66
Provincia di Perugia,27/04/2021 12:45:14 PM,27/04/2021 10:45 AM,centro_nord,75,broken clouds,1006,72,15.13,0,0,360,5.14
Florence,27/04/2021 12:41:02 PM,27/04/2021 10:45 AM,centro_nord,75,broken clouds,1007,63,13.19,0,0,0,1.54
Provincia di Ancona,27/04/2021 12:45:15 PM,27/04/2021 10:45 AM,centro_nord,75,broken clouds,1008,88,12.96,0,0,360,4.12
L'Aquila,27/04/2021 12:45:15 PM,27/04/2021 10:45 AM,centro_sud,38,scattered clouds,1007,47,18.62,0,0,63,1.34
Rome,27/04/2021 12:41:28 PM,27/04/2021 10:45 AM,centro_sud,40,scattered clouds,1005,68,20.26,0,0,170,8.75
L'Aquila,27/04/2021 12:45:15 PM,27/04/2021 10:45 AM,centro_sud,38,scattered clouds,1007,47,18.62,0,0,63,1.34
Rome,27/04/2021 12:41:28 PM,27/04/2021 10:45 AM,centro_sud,40,scattered clouds,1005,68,20.26,0,0,170,8.75
Provincia di Campobasso,27/04/2021 12:45:15 PM,27/04/2021 10:45 AM,centro_sud,6,clear sky,1003,75,16.99,0,0,191,4.47
Naples,27/04/2021 12:41:44 PM,27/04/2021 10:45 AM,sud,40,scattered clouds,1007,60,19.08,0,0,180,4.12
Bari,27/04/2021 12:45:16 PM,27/04/2021 10:45 AM,sud,0,clear sky,1007,60,19.79,0,0,160,3.6
Potenza,27/04/2021 12:45:16 PM,27/04/2021 10:45 AM,sud,66,broken clouds,1007,48,21.67,0,0,225,3.13
Province of Palermo,27/04/2021 12:45:16 PM,27/04/2021 10:45 AM,sicilia,99,overcast clouds,1008,58,21.47,0,0,346,5.36
Sardinia,27/04/2021 12:45:17 PM,27/04/2021 10:45 AM,sardegna,20,few clouds,1004,77,20.0,0,0,90,3.6
Catanzaro,27/04/2021 12:45:17 PM,27/04/2021 10:45 AM,calabria,97,overcast clouds,1007,68,18.52,0,0,90,8.23
Valle d'Aosta,27/04/2021 13:15:00 PM,27/04/2021 11:15 AM,nord,100,overcast clouds,1000,66,10.26,0,0,113,1.79
Provincia di Genova,27/04/2021 13:15:00 PM,27/04/2021 11:15 AM,nord,100,overcast clouds,1007,81,13.22,0,0,88,2.24
Province of Turin,27/04/2021 13:15:00 PM,27/04/2021 11:15 AM,nord,75,broken clouds,1009,82,11.21,0,0,60,2.06
Milan,27/04/2021 13:13:44 PM,27/04/2021 11:15 AM,nord,75,broken clouds,1009,76,12.73,0,0,150,2.57
Trento,27/04/2021 13:15:01 PM,27/04/2021 11:15 AM,nord,90,fog,1008,81,4.81,0,0,200,4.12
Venice,27/04/2021 13:12:15 PM,27/04/2021 11:15 AM,nord,75,broken clouds,1009,62,13.72,0,0,70,3.09
Bologna,27/04/2021 13:15:03 PM,27/04/2021 11:15 AM,nord,75,broken clouds,1009,88,12.44,0,0,60,3.09
Trieste,27/04/2021 13:12:45 PM,27/04/2021 11:15 AM,nord,40,scattered clouds,1009,71,13.45,0,0,30,5.66
Provincia di Perugia,27/04/2021 13:11:36 PM,27/04/2021 11:15 AM,centro_nord,75,broken clouds,1006,67,15.43,0,0,360,5.66
Florence,27/04/2021 13:10:52 PM,27/04/2021 11:15 AM,centro_nord,75,broken clouds,1006,63,13.25,0,0,10,3.09
Provincia di Ancona,27/04/2021 13:15:04 PM,27/04/2021 11:15 AM,centro_nord,90,overcast clouds,1008,88,12.96,0,0,30,3.6
L'Aquila,27/04/2021 13:15:04 PM,27/04/2021 11:15 AM,centro_sud,38,scattered clouds,1007,47,18.79,0,0,150,2.68
Rome,27/04/2021 13:12:00 PM,27/04/2021 11:15 AM,centro_sud,75,broken clouds,1006,68,20.07,0,0,190,7.2
L'Aquila,27/04/2021 13:15:04 PM,27/04/2021 11:15 AM,centro_sud,38,scattered clouds,1007,47,18.79,0,0,150,2.68
Rome,27/04/2021 13:12:00 PM,27/04/2021 11:15 AM,centro_sud,75,broken clouds,1006,68,20.07,0,0,190,7.2
Provincia di Campobasso,27/04/2021 13:15:05 PM,27/04/2021 11:15 AM,centro_sud,6,clear sky,1003,81,16.47,0,0,209,4.02
Naples,27/04/2021 13:14:58 PM,27/04/2021 11:15 AM,sud,40,scattered clouds,1007,60,18.86,0,0,190,4.12
Bari,27/04/2021 13:15:05 PM,27/04/2021 11:15 AM,sud,0,clear sky,1007,60,19.77,0,0,150,5.14
Potenza,27/04/2021 13:15:06 PM,27/04/2021 11:15 AM,sud,66,broken clouds,1007,51,21.11,0,0,225,2.68
Province of Palermo,27/04/2021 13:15:06 PM,27/04/2021 11:15 AM,sicilia,99,overcast clouds,970,55,22.08,0,0,163,0.45
Sardinia,27/04/2021 13:15:06 PM,27/04/2021 11:15 AM,sardegna,20,few clouds,1004,77,20.0,0,0,90,3.6
Catanzaro,27/04/2021 13:15:07 PM,27/04/2021 11:15 AM,calabria,97,overcast clouds,1007,64,18.64,0,0,70,7.72
Valle d'Aosta,27/04/2021 13:30:06 PM,27/04/2021 11:30 AM,nord,100,overcast clouds,1000,65,10.48,0,0,68,3.13
