name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Milan,29/04/2021 12:00:00 PM,,nord,100,light rain,1011,95,285.18,0.7,0.0,91,1.92
Naples,29/04/2021 12:00:00 PM,,sud,100,overcast clouds,1014,68,291.21,0.0,0.0,206,3.53
Valle d'Aosta,29/04/2021 12:00:00 PM,,nord,100,light rain,1010,97,275.98,0.73,0.1,94,1.87
Potenza,29/04/2021 12:00:00 PM,,sud,100,overcast clouds,1013,50,291.66,0.0,0.0,254,1.59
Provincia di Ancona,29/04/2021 12:00:00 PM,,centro_nord,73,light rain,1011,61,293.15,0.11,0.0,196,1.61
Provincia di Campobasso,29/04/2021 12:00:00 PM,,centro_sud,100,overcast clouds,1012,58,293.32,0.11,0.0,226,3.87
Provincia di Genova,29/04/2021 12:00:00 PM,,nord,100,light rain,1011,98,283.42,0.3,0.0,177,3.13
Provincia di Perugia,29/04/2021 12:00:00 PM,,centro_nord,100,light rain,1012,69,291.96,0.28,0.0,201,4.32
Rome,29/04/2021 12:00:00 PM,,centro_sud,97,overcast clouds,1013,61,293.29,0.1,0.0,179,5.41
Sardinia,29/04/2021 12:00:00 PM,,sardegna,100,overcast clouds,1010,53,294.81,0.31,0.0,239,2.6
Trento,29/04/2021 12:00:00 PM,,nord,99,light rain,1010,80,288.39,0.19,0.0,170,1.81
Province of Palermo,29/04/2021 12:00:00 PM,,sicilia,89,overcast clouds,1012,41,296.52,0.0,0.0,150,2.76
Venice,29/04/2021 12:00:00 PM,,nord,96,overcast clouds,1012,85,286.64,0.14,0.0,38,2.06
