Date,Energy Balance [GWh],Energy Source
2021-06-05 04:00:00,0.66,Geothermal
2021-06-05 04:00:00,5.64,Hydro
2021-06-05 04:00:00,0.00,Photovoltaic
2021-06-05 04:00:00,11.42,Thermal
2021-06-05 04:00:00,1.73,Wind
2021-06-05 05:00:00,0.66,Geothermal
2021-06-05 05:00:00,5.57,Hydro
2021-06-05 05:00:00,0.01,Photovoltaic
2021-06-05 05:00:00,11.18,Thermal
2021-06-05 05:00:00,1.94,Wind
2021-06-05 06:00:00,0.66,Geothermal
2021-06-05 06:00:00,5.99,Hydro
2021-06-05 06:00:00,0.41,Photovoltaic
2021-06-05 06:00:00,11.47,Thermal
2021-06-05 06:00:00,1.71,Wind
2021-06-05 07:00:00,0.66,Geothermal
2021-06-05 07:00:00,6.80,Hydro
2021-06-05 07:00:00,1.58,Photovoltaic
2021-06-05 07:00:00,11.91,Thermal
2021-06-05 07:00:00,1.72,Wind
2021-06-05 08:00:00,0.66,Geothermal
2021-06-05 08:00:00,8.18,Hydro
2021-06-05 08:00:00,3.38,Photovoltaic
2021-06-05 08:00:00,11.81,Thermal
2021-06-05 08:00:00,1.50,Wind
2021-06-05 09:00:00,0.66,Geothermal
2021-06-05 09:00:00,7.27,Hydro
2021-06-05 09:00:00,5.17,Photovoltaic
2021-06-05 09:00:00,11.37,Thermal
2021-06-05 09:00:00,1.16,Wind
2021-06-05 10:00:00,0.65,Geothermal
2021-06-05 10:00:00,7.10,Hydro
2021-06-05 10:00:00,6.40,Photovoltaic
2021-06-05 10:00:00,11.53,Thermal
2021-06-05 10:00:00,1.17,Wind
2021-06-05 11:00:00,0.65,Geothermal
2021-06-05 11:00:00,6.22,Hydro
2021-06-05 11:00:00,7.03,Photovoltaic
2021-06-05 11:00:00,11.69,Thermal
2021-06-05 11:00:00,1.20,Wind
2021-06-05 12:00:00,0.65,Geothermal
2021-06-05 12:00:00,5.47,Hydro
2021-06-05 12:00:00,7.70,Photovoltaic
2021-06-05 12:00:00,9.96,Thermal
2021-06-05 12:00:00,1.16,Wind
2021-06-05 13:00:00,0.65,Geothermal
2021-06-05 13:00:00,5.54,Hydro
2021-06-05 13:00:00,7.42,Photovoltaic
2021-06-05 13:00:00,9.44,Thermal
2021-06-05 13:00:00,1.11,Wind
2021-06-05 14:00:00,0.65,Geothermal
2021-06-05 14:00:00,5.86,Hydro
2021-06-05 14:00:00,6.84,Photovoltaic
2021-06-05 14:00:00,9.55,Thermal
2021-06-05 14:00:00,1.35,Wind
2021-06-05 15:00:00,0.65,Geothermal
2021-06-05 15:00:00,5.71,Hydro
2021-06-05 15:00:00,6.64,Photovoltaic
2021-06-05 15:00:00,9.38,Thermal
2021-06-05 15:00:00,2.11,Wind
2021-06-05 16:00:00,0.65,Geothermal
2021-06-05 16:00:00,5.96,Hydro
2021-06-05 16:00:00,5.44,Photovoltaic
2021-06-05 16:00:00,9.83,Thermal
2021-06-05 16:00:00,2.61,Wind
2021-06-05 17:00:00,0.65,Geothermal
2021-06-05 17:00:00,6.41,Hydro
2021-06-05 17:00:00,3.86,Photovoltaic
2021-06-05 17:00:00,10.29,Thermal
2021-06-05 17:00:00,2.96,Wind
2021-06-05 18:00:00,0.65,Geothermal
2021-06-05 18:00:00,7.81,Hydro
2021-06-05 18:00:00,1.93,Photovoltaic
2021-06-05 18:00:00,12.08,Thermal
2021-06-05 18:00:00,2.96,Wind
2021-06-05 19:00:00,0.65,Geothermal
2021-06-05 19:00:00,9.16,Hydro
2021-06-05 19:00:00,0.61,Photovoltaic
2021-06-05 19:00:00,13.23,Thermal
2021-06-05 19:00:00,2.66,Wind
2021-06-05 20:00:00,0.65,Geothermal
2021-06-05 20:00:00,9.62,Hydro
2021-06-05 20:00:00,0.06,Photovoltaic
2021-06-05 20:00:00,13.46,Thermal
2021-06-05 20:00:00,2.28,Wind
2021-06-05 21:00:00,0.65,Geothermal
2021-06-05 21:00:00,9.45,Hydro
2021-06-05 21:00:00,0.00,Photovoltaic
2021-06-05 21:00:00,13.80,Thermal
2021-06-05 21:00:00,1.93,Wind
2021-06-05 22:00:00,0.65,Geothermal
2021-06-05 22:00:00,9.57,Hydro
2021-06-05 22:00:00,0.00,Photovoltaic
2021-06-05 22:00:00,13.31,Thermal
2021-06-05 22:00:00,2.32,Wind
2021-06-05 23:00:00,0.65,Geothermal
2021-06-05 23:00:00,7.80,Hydro
2021-06-05 23:00:00,0.00,Photovoltaic
2021-06-05 23:00:00,12.12,Thermal
2021-06-05 23:00:00,2.52,Wind
2021-06-06 00:00:00,0.65,Geothermal
2021-06-06 00:00:00,6.09,Hydro
2021-06-06 00:00:00,0.00,Photovoltaic
2021-06-06 00:00:00,10.72,Thermal
2021-06-06 00:00:00,2.33,Wind
2021-06-06 01:00:00,0.66,Geothermal
2021-06-06 01:00:00,5.79,Hydro
2021-06-06 01:00:00,0.00,Photovoltaic
2021-06-06 01:00:00,9.72,Thermal
2021-06-06 01:00:00,2.14,Wind
2021-06-06 02:00:00,0.66,Geothermal
2021-06-06 02:00:00,5.81,Hydro
2021-06-06 02:00:00,0.00,Photovoltaic
2021-06-06 02:00:00,9.35,Thermal
2021-06-06 02:00:00,2.49,Wind
