Date,Energy Balance [GWh],Energy Source
2020-08-03 12:00:00,0.59,Geothermal
2020-08-03 12:00:00,7.84,Hydro
2020-08-03 12:00:00,6.47,Photovoltaic
2020-08-03 12:00:00,23.44,Thermal
2020-08-03 12:00:00,2.39,Wind
2020-08-03 13:00:00,0.60,Geothermal
2020-08-03 13:00:00,7.13,Hydro
2020-08-03 13:00:00,6.09,Photovoltaic
2020-08-03 13:00:00,23.53,Thermal
2020-08-03 13:00:00,2.83,Wind
2020-08-03 14:00:00,0.60,Geothermal
2020-08-03 14:00:00,7.38,Hydro
2020-08-03 14:00:00,5.93,Photovoltaic
2020-08-03 14:00:00,24.05,Thermal
2020-08-03 14:00:00,2.94,Wind
2020-08-03 15:00:00,0.60,Geothermal
2020-08-03 15:00:00,7.70,Hydro
2020-08-03 15:00:00,4.96,Photovoltaic
2020-08-03 15:00:00,24.28,Thermal
2020-08-03 15:00:00,3.41,Wind
2020-08-03 16:00:00,0.60,Geothermal
2020-08-03 16:00:00,7.78,Hydro
2020-08-03 16:00:00,4.46,Photovoltaic
2020-08-03 16:00:00,24.39,Thermal
2020-08-03 16:00:00,3.82,Wind
2020-08-03 17:00:00,0.60,Geothermal
2020-08-03 17:00:00,8.29,Hydro
2020-08-03 17:00:00,3.25,Photovoltaic
2020-08-03 17:00:00,23.11,Thermal
2020-08-03 17:00:00,3.99,Wind
2020-08-03 18:00:00,0.60,Geothermal
2020-08-03 18:00:00,8.47,Hydro
2020-08-03 18:00:00,1.66,Photovoltaic
2020-08-03 18:00:00,22.45,Thermal
2020-08-03 18:00:00,3.71,Wind
2020-08-03 19:00:00,0.62,Geothermal
2020-08-03 19:00:00,8.86,Hydro
2020-08-03 19:00:00,0.41,Photovoltaic
2020-08-03 19:00:00,22.42,Thermal
2020-08-03 19:00:00,3.67,Wind
2020-08-03 20:00:00,0.62,Geothermal
2020-08-03 20:00:00,8.71,Hydro
2020-08-03 20:00:00,0.01,Photovoltaic
2020-08-03 20:00:00,22.19,Thermal
2020-08-03 20:00:00,3.53,Wind
2020-08-03 21:00:00,0.63,Geothermal
2020-08-03 21:00:00,8.96,Hydro
2020-08-03 21:00:00,0.00,Photovoltaic
2020-08-03 21:00:00,20.87,Thermal
2020-08-03 21:00:00,3.50,Wind
2020-08-03 22:00:00,0.62,Geothermal
2020-08-03 22:00:00,7.30,Hydro
2020-08-03 22:00:00,0.00,Photovoltaic
2020-08-03 22:00:00,20.53,Thermal
2020-08-03 22:00:00,3.52,Wind
2020-08-03 23:00:00,0.62,Geothermal
2020-08-03 23:00:00,6.02,Hydro
2020-08-03 23:00:00,0.00,Photovoltaic
2020-08-03 23:00:00,19.47,Thermal
2020-08-03 23:00:00,3.43,Wind
2020-08-04 00:00:00,0.63,Geothermal
2020-08-04 00:00:00,5.10,Hydro
2020-08-04 00:00:00,0.00,Photovoltaic
2020-08-04 00:00:00,17.44,Thermal
2020-08-04 00:00:00,3.45,Wind
2020-08-04 01:00:00,0.63,Geothermal
2020-08-04 01:00:00,4.63,Hydro
2020-08-04 01:00:00,0.00,Photovoltaic
2020-08-04 01:00:00,16.03,Thermal
2020-08-04 01:00:00,3.67,Wind
2020-08-04 02:00:00,0.63,Geothermal
2020-08-04 02:00:00,4.39,Hydro
2020-08-04 02:00:00,0.00,Photovoltaic
2020-08-04 02:00:00,15.29,Thermal
2020-08-04 02:00:00,3.84,Wind
2020-08-04 03:00:00,0.63,Geothermal
2020-08-04 03:00:00,4.29,Hydro
2020-08-04 03:00:00,0.00,Photovoltaic
2020-08-04 03:00:00,14.69,Thermal
2020-08-04 03:00:00,3.91,Wind
2020-08-04 04:00:00,0.63,Geothermal
2020-08-04 04:00:00,4.56,Hydro
2020-08-04 04:00:00,0.00,Photovoltaic
2020-08-04 04:00:00,14.71,Thermal
2020-08-04 04:00:00,3.80,Wind
2020-08-04 05:00:00,0.63,Geothermal
2020-08-04 05:00:00,4.74,Hydro
2020-08-04 05:00:00,0.00,Photovoltaic
2020-08-04 05:00:00,16.62,Thermal
2020-08-04 05:00:00,2.84,Wind
2020-08-04 06:00:00,0.63,Geothermal
2020-08-04 06:00:00,5.28,Hydro
2020-08-04 06:00:00,0.15,Photovoltaic
2020-08-04 06:00:00,19.01,Thermal
2020-08-04 06:00:00,2.17,Wind
2020-08-04 07:00:00,0.63,Geothermal
2020-08-04 07:00:00,7.25,Hydro
2020-08-04 07:00:00,1.31,Photovoltaic
2020-08-04 07:00:00,21.53,Thermal
2020-08-04 07:00:00,1.70,Wind
2020-08-04 08:00:00,0.62,Geothermal
2020-08-04 08:00:00,8.77,Hydro
2020-08-04 08:00:00,3.21,Photovoltaic
2020-08-04 08:00:00,23.00,Thermal
2020-08-04 08:00:00,1.43,Wind
2020-08-04 09:00:00,0.63,Geothermal
2020-08-04 09:00:00,8.44,Hydro
2020-08-04 09:00:00,4.95,Photovoltaic
2020-08-04 09:00:00,23.40,Thermal
2020-08-04 09:00:00,1.70,Wind
2020-08-04 10:00:00,0.63,Geothermal
2020-08-04 10:00:00,7.43,Hydro
2020-08-04 10:00:00,5.53,Photovoltaic
2020-08-04 10:00:00,22.57,Thermal
2020-08-04 10:00:00,2.16,Wind
2020-08-04 11:00:00,0.63,Geothermal
2020-08-04 11:00:00,7.36,Hydro
2020-08-04 11:00:00,6.05,Photovoltaic
2020-08-04 11:00:00,21.82,Thermal
2020-08-04 11:00:00,2.64,Wind
2020-08-04 12:00:00,0.63,Geothermal
2020-08-04 12:00:00,6.36,Hydro
2020-08-04 12:00:00,6.75,Photovoltaic
